cardno	name	class	title	expansion	kind	rarity	cost	power	hp	type	keywords	ability	illustrator	image_url	url
ECP02-039	〔ライフ・オンライン〕砂塚あきら	ドラゴン	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	LG	5	3	3	デレマス・クール		"
ファンファーレ【レッスン_1】：自分のデッキの上3枚を見る。その中から、デレマス・カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。

起動これをアクト手札のキュート・カード1枚とクール・カード1枚とパッション・カード1枚を捨てる：自分のリーダーは体力+3する。3枚引く。自分のPPを3回復する。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-039
ECP02-040	〔すく×2あかりんご〕辻野あかり	ドラゴン	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	LG	3	3	3	デレマス・キュート		"
【突進】

ファンファーレ自分のデッキの上3枚を墓場に置く。キュート・カードを墓場に置いたなら、自分のリーダーは体力+2する。クール・カードを墓場に置いたなら、これは【指定攻撃】を持つ。パッション・カードを墓場に置いたなら、これは攻撃力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-040
ECP02-041	〔夢見りあむのパーリナイ〕夢見りあむ	ドラゴン	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	LG	8	7	7	デレマス・パッション		"
ファンファーレ相手の場のフォロワーすべてに7ダメージ。自分の墓場のキュート・カードとクール・カードとパッション・カードがそれぞれ3枚以上なら、これは【疾走】を持つ。自分のPPを1回復する。

Q起動コスト1【レッスン_1】手札のこれを捨てる：相手の場のフォロワー1体を選ぶ。それに2ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-041
ECP02-042	〔ロリポップ・ハニー〕大槻唯	ドラゴン	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	GR	1	1	1	デレマス・パッション		"
進化コスト1：これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-042
ECP02-043	〔ロリポップ・ハニー〕大槻唯	ドラゴン	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー・エボルヴ	GR		2	2	デレマス・パッション		"
【進化時】下記から1つチョイスする。【1】自分のデッキの上2枚を見る。その中から、パッション・カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。【2】コスト3これを墓場に置く：自分のデッキから「カード名に『大槻唯』を含むフォロワー」1枚を探し、場に出す。それは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-043
ECP02-044	〔手折られぬ花〕白菊ほたる	ドラゴン	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	GR	2	2	2	デレマス・キュート		"
進化コスト1：これは進化する。

自分のエンドフェイズが来たとき、自分の場のフォロワー1体を選ぶ。自分の墓場のキュート・カードが5枚以上なら、それは体力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-044
ECP02-045	〔手折られぬ花〕白菊ほたる	ドラゴン	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー・エボルヴ	GR		3	3	デレマス・キュート		"
自分のエンドフェイズが来たとき、自分の場のフォロワー1体を選ぶ。自分の墓場のキュート・カードが5枚以上なら、それは体力+2する。

【進化時】自分のデッキから攻撃力1のデレマス・フォロワー1枚を探し、手札に加える。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-045
ECP02-046	ワンマン・アイドルタイム	ドラゴン	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	スペル	GR	3			デレマス・クール		"
これをプレイする際、コストを+3してよい。

相手の場のフォロワー1体を選ぶ。それを破壊する。コストを+3したなら、自分のデッキから「カード名に『桐生つかさ』を含むフォロワー」1枚を探し、場に出す。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-046
ECP02-SP07a	あかり＆あきら	ドラゴン	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	SP	3	3	3	デレマス・キュート		"
【突進】

ファンファーレ自分のデッキの上3枚を墓場に置く。キュート・カードを墓場に置いたなら、自分のリーダーは体力+2する。クール・カードを墓場に置いたなら、これは【指定攻撃】を持つ。パッション・カードを墓場に置いたなら、これは攻撃力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-SP07a
ECP02-SP08	〔絶対お気持ち宣言〕夢見りあむ	ドラゴン	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	SP	8	7	7	デレマス・パッション		"
ファンファーレ相手の場のフォロワーすべてに7ダメージ。自分の墓場のキュート・カードとクール・カードとパッション・カードがそれぞれ3枚以上なら、これは【疾走】を持つ。自分のPPを1回復する。

Q起動コスト1【レッスン_1】手札のこれを捨てる：相手の場のフォロワー1体を選ぶ。それに2ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-SP08
ETD01-007	ドラゴンウォーリア	ドラゴン		エントリーデッキシャドウバースＦ第1弾「天竜ライト」	フォロワー	SR	3	3	3	竜族		"
進化コスト1：これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=ETD01-007
ETD01-008	ドラゴンウォーリア	ドラゴン		エントリーデッキシャドウバースＦ第1弾「天竜ライト」	フォロワー・エボルヴ	SR		4	4	竜族		"
【進化時】相手のフォロワー1体を選ぶ。それに3ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=ETD01-008
PR-036	海剣竜	ドラゴン		PRカード	フォロワー	PR	4	4	4	海洋		"
ファンファーレ【覚醒】状態なら、これは【疾走】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=PR-036
PR-101	沙花叉クロヱ	ドラゴン		PRカード	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=PR-101
PR-148	夢見りあむが見た夢	ドラゴン	アイドルマスター シンデレラガールズ	PRカード	スペル	PR	2			デレマス・パッション		"
これをプレイする際、コストを+Xする。Xは「場のフォロワーの数」である。

場のフォロワーすべてに7ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=PR-148
PR-263	櫂トシキ	ドラゴン	カードファイト!! ヴァンガード	PRカード	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=PR-263
SD04-001	ファフニール	ドラゴン		スターターデッキ第4弾「蛇竜の爪牙」	フォロワー	LG	8	7	8	竜族		"
ファンファーレ相手のフォロワーすべてに5ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=SD04-001
SD04-005	ドラゴニュートプリンセス	ドラゴン		スターターデッキ第4弾「蛇竜の爪牙」	フォロワー	SR	2	2	3	ドラゴニュート・プリンセス		"
ファンファーレ【覚醒】状態なら、相手のフォロワー1体を選ぶ。それに4ダメージ。(自分のPP最大値が7以上なら、【覚醒】状態になる)
"			https://shadowverse-evolve.com/cardlist/?cardno=SD04-005
SD04-006	ドラゴンガード	ドラゴン		スターターデッキ第4弾「蛇竜の爪牙」	フォロワー	SR	4	4	5	竜使い		"
【守護】(これが場に出たときか、自分のエンドフェイズにこれをアクトできる。相手は、アクト状態の【守護】を持つフォロワー以外を攻撃できない)

ファンファーレ【覚醒】状態なら、これは攻撃力+2/体力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=SD04-006
SD04-009	ルフ鳥	ドラゴン		スターターデッキ第4弾「蛇竜の爪牙」	フォロワー	BR	3	3	3	獣		"
進化コスト0：これは進化する。

【攻撃時】これは攻撃力+1する。
"			https://shadowverse-evolve.com/cardlist/?cardno=SD04-009
SD04-010	ルフ鳥	ドラゴン		スターターデッキ第4弾「蛇竜の爪牙」	フォロワー・エボルヴ	BR		3	3	獣		"
【攻撃時】これは攻撃力+1/体力+1する。
"			https://shadowverse-evolve.com/cardlist/?cardno=SD04-010
SD04-011	グリントドラゴン	ドラゴン		スターターデッキ第4弾「蛇竜の爪牙」	フォロワー	BR	4	5	3	竜族		"
ファンファーレ相手のフォロワー1体を選ぶ。それに3ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=SD04-011
SD04-012	ドラゴンライダー	ドラゴン		スターターデッキ第4弾「蛇竜の爪牙」	フォロワー	BR	2	2	2	竜使い		"
進化コスト1：これは進化する。

ファンファーレ【覚醒】状態なら、『ドラゴン』1枚をEXエリアに置く。

―――――――――――――――

『ドラゴン』ドラゴン竜族・フォロワーコスト4攻撃力5/体力5
"			https://shadowverse-evolve.com/cardlist/?cardno=SD04-012
SD04-013	ドラゴンライダー	ドラゴン		スターターデッキ第4弾「蛇竜の爪牙」	フォロワー・エボルヴ	BR		3	3	竜使い		"
【進化時】【覚醒】状態なら、これは攻撃力+2する。(自分のPP最大値が7以上なら、【覚醒】状態になる)
"			https://shadowverse-evolve.com/cardlist/?cardno=SD04-013
SD08-011	荒波のドラグーン・ザハール	ドラゴン		スターターデッキ「燃え尽きぬ炎」	フォロワー	SR	8	4	4	竜使い・海洋		"
これを自分の手札から捨てたとき、自分のデッキの上2枚を見る。その中から、元のコスト7以上のドラゴンカード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。

ファンファーレ自分のデッキの上3枚を見る。その中から、「これと同名を除くドラゴンフォロワー」1枚を場に出してよい。残りを好きな順にデッキの下に置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=SD08-011
