cardno	name	class	title	expansion	kind	rarity	cost	power	hp	type	keywords	ability	illustrator	image_url	url
ECP01-025	ダイタクヘリオス	ウィッチ	ウマ娘 プリティーダービー	EXコラボパック「ウマ娘 プリティーダービー」	フォロワー	GR	2	2	2	ウマ娘		"
食事コスト1：これは出走する。

ファンファーレ相手の場のフォロワー1体を選ぶ。それに1ダメージ。自分の場に元のコスト4以上のウマ娘・カードがあるなら、代わりに3ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP01-025
ECP01-026	スイープトウショウ	ウィッチ	ウマ娘 プリティーダービー	EXコラボパック「ウマ娘 プリティーダービー」	フォロワー	GR	2	0	1	ウマ娘		"
これをプレイする際、自分の墓場のウマ娘・スペルが5枚以上なら、コストを-2する。

食事コスト1：これは出走する。

ファンファーレ自分の墓場の元のコスト1のウマ娘・スペル1枚を選ぶ。それをEXエリアに置く。このターン、それをプレイする際、コストを-1する。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP01-026
ECP01-027	夜に暁、空に瑞星	ウィッチ	ウマ娘 プリティーダービー	EXコラボパック「ウマ娘 プリティーダービー」	スペル	GR	1			ウマ娘		"
クイック

自分のデッキの上1枚を見る。その中から、ウマ娘・カード1枚を公開して手札に加えてよい。自分の墓場のウマ娘・スペルが5枚以上なら、自分のリーダーは体力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP01-027
ECP02-026	〔シンデレラガール〕塩見周子	ウィッチ	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	LG	1	2	2	デレマス・クール		"
ファンファーレ手札のデレマス・カード1枚を捨てる：1枚引く。

起動コスト2これをアクト墓場に置く：自分のデッキから「カード名に『塩見周子』を含むフォロワー」1枚を探し、場に出す。この能力は自分の墓場のデレマス・カードが10枚以上なら使える。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-026
ECP02-027	〔アタシ★スタイル〕城ヶ崎美嘉	ウィッチ	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	LG	4	3	3	デレマス・パッション		"
ファンファーレ自分のデッキからデレマス・スペル1枚を探し、EXエリアに置く。このターン、それをプレイする際、コストを-3する。

起動【レッスン_1】：自分の墓場のデレマス・スペル1枚を選ぶ。それをEXエリアに置く。このターン、それをプレイする際、コストを-3する。この能力は自分の墓場のパッション・カードが10枚以上なら、1ターンに1回使える。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-027
ECP02-028	〔カム・ウィズミー！〕乙倉悠貴	ウィッチ	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	LG	3	3	3	デレマス・キュート		"
ファンファーレ相手の場のフォロワー1体を選ぶ。それは攻撃力-3/体力-3する。自分の場に他のキュート・フォロワーがいるなら、代わりに攻撃力-5/体力-5する。

起動コスト0：これは【疾走】を持つ。『魔法のアイテム』1枚をEXエリアに置く。この能力は自分の墓場のキュート・カードが10枚以上なら、1ターンに1回使える。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-028
ECP02-029	キラデコ☆パレード	ウィッチ	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	スペル	LG	3			デレマス・パッション		"
自分の墓場の元のコスト2のパッション・フォロワーと元のコスト1のパッション・フォロワーそれぞれ1枚まで選ぶ。それを場に出す。自分のリーダーは体力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-029
ECP02-030	〔花舞うまほろば〕小早川紗枝	ウィッチ	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	GR	2	2	2	デレマス・キュート		"
進化コスト1：これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-030
ECP02-031	〔花舞うまほろば〕小早川紗枝	ウィッチ	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー・エボルヴ	GR		3	3	デレマス・キュート		"
【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。自分の墓場にキュート・カードとクール・カードとパッション・カードがあるなら、代わりに4ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-031
ECP02-032	〔瞳のトゥインクル〕関裕美	ウィッチ	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	GR	1	1	1	デレマス・キュート		"
進化コスト1：これは進化する。

ファンファーレ自分の墓場のキュート・カードが5枚以上なら、自分のリーダーは体力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-032
ECP02-033	〔瞳のトゥインクル〕関裕美	ウィッチ	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー・エボルヴ	GR		2	2	デレマス・キュート		"
【進化時】自分の墓場のキュート・カード1枚を選ぶ。それを手札に加える。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-033
ECP02-034	〔ミスティックエリクシル〕一ノ瀬志希	ウィッチ	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	GR	4	4	4	デレマス・キュート		"
ファンファーレ自分のデッキの上3枚を見る。その中から、キュート・カードとクール・カードとパッション・カードそれぞれ1枚まで公開して手札に加えてよい。残りを好きな順にデッキの下に置く。

起動【レッスン_2】これをアクト：相手の場のフォロワー1体を選ぶ。それに4ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-034
ECP02-035	〔サイハテに咲く鏡花〕速水奏	ウィッチ	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	GR	2	2	3	デレマス・クール		"
ファンファーレ【レッスン_1】：自分のデッキから「カード名に『一ノ瀬志希』か『塩見周子』か『宮本フレデリカ』か『城ヶ崎美嘉』を含むフォロワー」1枚を探し、手札に加える。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-035
ECP02-036	〔こぶし・紅〕村上巴	ウィッチ	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	GR	3	3	4	デレマス・パッション		"
ターンごとに1回、自分がパッション・スペルをプレイしたとき、相手のリーダーすべてに2ダメージ。

ファンファーレこのターン、次に自分が元のコスト3以下のパッション・スペルをプレイする際、コストを-3する。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-036
ECP02-SP05a	美嘉＆莉嘉	ウィッチ	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	SP	4	3	3	デレマス・パッション		"
ファンファーレ自分のデッキからデレマス・スペル1枚を探し、EXエリアに置く。このターン、それをプレイする際、コストを-3する。

起動【レッスン_1】：自分の墓場のデレマス・スペル1枚を選ぶ。それをEXエリアに置く。このターン、それをプレイする際、コストを-3する。この能力は自分の墓場のパッション・カードが10枚以上なら、1ターンに1回使える。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-SP05a
ECP02-SP06	〔リプル・マイハート〕乙倉悠貴	ウィッチ	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	SP	3	3	3	デレマス・キュート		"
ファンファーレ相手の場のフォロワー1体を選ぶ。それは攻撃力-3/体力-3する。自分の場に他のキュート・フォロワーがいるなら、代わりに攻撃力-5/体力-5する。

起動コスト0：これは【疾走】を持つ。『魔法のアイテム』1枚をEXエリアに置く。この能力は自分の墓場のキュート・カードが10枚以上なら、1ターンに1回使える。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-SP06
PR-008	知恵の光	ウィッチ		PRカード	スペル	PR	1			魔法使い		"
クイック

1枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=PR-008
PR-090	ペンギンウィザード	ウィッチ		PRカード	フォロワー	PR	2	1	4	魔法生物		"
進化コスト1：これは進化する。

起動これをアクト手札のスペル1枚を捨てる：1枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=PR-090
PR-100	博衣こより	ウィッチ		PRカード	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=PR-100
PR-104	ペンギンウィザード	ウィッチ		PRカード	フォロワー・エボルヴ	PR		2	5	魔法生物		"
【進化時】これをスタンドする。

起動これをアクト手札のスペル1枚を捨てる：1枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=PR-104
PR-262	鳴海アサカ	ウィッチ	カードファイト!! ヴァンガード	PRカード	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=PR-262
PR-421	歪原火織	ウィッチ		PRカード	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=PR-421
