cardno	name	class	title	expansion	kind	rarity	cost	power	hp	type	keywords	ability	illustrator	image_url	url
ECP02-020	〔想いプレゼント〕佐久間まゆ	ロイヤル	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー・エボルヴ	GR		4	4	デレマス・キュート		"
【進化時】相手の場のフォロワー1体を選ぶ。それに「それのプレイヤーの手札の枚数」と同じダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-020
ECP02-021	〔ハピネスチューン〕緒方智絵里	ロイヤル	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	GR	2	2	2	デレマス・キュート		"
進化コスト1：これは進化する。

ファンファーレこれが手札以外から場に出ていたなら、これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-021
ECP02-022	〔ハピネスチューン〕緒方智絵里	ロイヤル	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー・エボルヴ	GR		3	3	デレマス・キュート		"
【進化時】自分のデッキからデレマス・スペル1枚を探し、手札に加える。

起動コスト1【レッスン_1】：このターン、次に自分が元のコスト2以下のデレマス・スペルをプレイする際、コストを-2する。この能力は自分の墓場のキュート・カードが5枚以上なら、1ターンに1回使える。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-022
ECP02-023	〔凪めく日々のおとぎ話〕久川凪	ロイヤル	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	GR	1	2	2	デレマス・パッション		"
ファンファーレ自分の墓場のデレマス・カードが5枚以上なら、自分のデッキから『トキメキ☆ホーダイ』1枚を探し、EXエリアに置く。このターン、それをプレイする際、コストを-1する。

起動コスト2これをアクト墓場に置く：自分のデッキから「カード名に『久川凪』を含むフォロワー」1枚を探し、場に出す。この能力は自分の墓場のデレマス・カードが10枚以上なら使える。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-023
ECP02-024	〔ユースフルロマンス〕小日向美穂	ロイヤル	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	GR	4	4	4	デレマス・キュート		"
【守護】

ファンファーレ手札のキュート・カード2枚を捨てる：自分のリーダーは体力+2する。2枚引く。

起動【レッスン_1】これをアクト：相手の場のフォロワー2体まで選ぶ。それに2ダメージ。自分の墓場のキュート・カードが5枚以上なら、代わりに3ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-024
ECP02-025	ダンシン・イン・ザ・レイン	ロイヤル	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	アミュレット	GR	1			デレマス・クール		"
ファンファーレ自分のデッキから「カード名に『神谷奈緒』を含むフォロワー」1枚を探し、手札に加える。

起動これをアクト墓場に置く：自分の場のクール・フォロワー1体を選ぶ。それは【突進】【指定攻撃】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-025
ECP02-SP03a	凛＆未央	ロイヤル	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	SP	2	2	1	デレマス・クール		"
【疾走】

ファンファーレ【レッスン_2】：相手の場のフォロワー1体を選ぶ。それに「自分の場のクール・フォロワーの数」と同じダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-SP03a
ECP02-SP04	〔普通の私に特別な魔法を〕島村卯月	ロイヤル	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	SP	6	4	4	デレマス・キュート		"
ファンファーレ自分のデッキから「これと同名を除くデレマス・カード」1枚を探し、EXエリアに置く。自分の墓場のキュート・カードが5枚以上なら、代わりに2枚まで。

起動【レッスン_1】：自分のEXエリアのデレマス・カード1枚を選ぶ。それは「これをプレイする際、コストを-5する。」を持つ。この能力は1ターンに1回使える。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-SP04
PR-005	クイックブレーダー	ロイヤル		PRカード	フォロワー	PR	1	1	1	兵士		"
進化コスト3：これは進化する。

【疾走】
"			https://shadowverse-evolve.com/cardlist/?cardno=PR-005
PR-006	フローラルフェンサー	ロイヤル		PRカード	フォロワー・エボルヴ	PR		4	4	兵士		"
【進化時】『スティールナイト』1体と『ナイト』1体を出す。
"			https://shadowverse-evolve.com/cardlist/?cardno=PR-006
PR-033	オースレスナイト	ロイヤル		PRカード	フォロワー・エボルヴ	PR		3	1	兵士		"
【指定攻撃】
"			https://shadowverse-evolve.com/cardlist/?cardno=PR-033
PR-040	壱百満天原サロメ	ロイヤル		PRカード	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=PR-040
PR-089	フローラルフェンサー	ロイヤル		PRカード	フォロワー	PR	3	3	3	兵士		"
進化コスト1：これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=PR-089
PR-120	疾風怒濤	ロイヤル		PRカード	スペル	PR	1			兵士		"
クイック

相手のフォロワー1体を選ぶ。それに「自分の場のフォロワーの数」と同じダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=PR-120
PR-261	先導アイチ	ロイヤル	カードファイト!! ヴァンガード	PRカード	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=PR-261
PR-438	〔踏み出す夏空〕小日向美穂	ロイヤル	アイドルマスター シンデレラガールズ	PRカード	フォロワー	PR	2	2	2	デレマス・キュート		"
自分の場にキュート・フォロワーが3体以上いる限り、これは【突進】を持つ。

ファンファーレ自分のデッキの上1枚を見る。その中から、キュート・カード1枚を公開して手札に加えてよい。
"			https://shadowverse-evolve.com/cardlist/?cardno=PR-438
PR-439	〔マーメイド・スター〕本田未央	ロイヤル	アイドルマスター シンデレラガールズ	PRカード	フォロワー	PR	6	5	5	デレマス・パッション		"
【突進】

ファンファーレ自分のデッキの上2枚を見る。その中から、パッション・フォロワー1枚を場に出してよい。残りを墓場に置く。

起動コスト2【レッスン_2】：自分のデッキの上2枚を見る。その中から、パッション・フォロワー1枚を場に出してよい。残りを墓場に置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=PR-439
PR-442	〔アニバーサリープリンセス〕十時愛梨	ロイヤル	アイドルマスター シンデレラガールズ	PRカード	フォロワー	PR	2	2	2	デレマス・パッション		"
進化コスト1：これは進化する。

ファンファーレコスト1【レッスン_1】手札のパッション・カード1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに3ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=PR-442
SD02-001	ツバキ	ロイヤル		スターターデッキ第2弾「怨讐刀鬼」	フォロワー	LG	6	5	4	暗殺者・忍者		"
ファンファーレ下記から1つチョイスする。【1】相手のフォロワー1体を選ぶ。それを破壊する。【2】これは【疾走】を持つ。(【疾走】を持つフォロワーは、場に出たターンから攻撃できる)
"			https://shadowverse-evolve.com/cardlist/?cardno=SD02-001
SD02-002	ヴァンガード・レイサム	ロイヤル		スターターデッキ第2弾「怨讐刀鬼」	フォロワー	GR	2	3	3	指揮官					https://shadowverse-evolve.com/cardlist/?cardno=SD02-002
SD02-005	アサシン	ロイヤル		スターターデッキ第2弾「怨讐刀鬼」	フォロワー	SR	2	3	2	暗殺者		"
起動コスト1：これは【必殺】を持つ。(【必殺】を持つフォロワーと交戦した相手のフォロワーは、ダメージを与え合ったあと破壊される)
"			https://shadowverse-evolve.com/cardlist/?cardno=SD02-005
SD02-006	ホワイトジェネラル	ロイヤル		スターターデッキ第2弾「怨讐刀鬼」	フォロワー	SR	4	5	3	指揮官		"
【突進】(【突進】を持つフォロワーは、場に出たターンから相手のフォロワーを攻撃できる)

【攻撃時】自分の他のフォロワー1体を選ぶ。それは攻撃力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=SD02-006
SD02-009	フェンサー	ロイヤル		スターターデッキ第2弾「怨讐刀鬼」	フォロワー	BR	3	3	3	指揮官・貴族		"
ファンファーレ自分の他のフォロワー1体を選ぶ。それは攻撃力+1/体力+1する。
"			https://shadowverse-evolve.com/cardlist/?cardno=SD02-009
SD02-010	オースレスナイト	ロイヤル		スターターデッキ第2弾「怨讐刀鬼」	フォロワー	BR	2	1	1	兵士		"
進化コスト1：これは進化する。

ファンファーレ『ナイト』1体を出す。

―――――――――――――――

『ナイト』ロイヤル兵士・フォロワーコスト1攻撃力1/体力1
"			https://shadowverse-evolve.com/cardlist/?cardno=SD02-010
